GENE	CHR	START	END
22953	12	133185393	133208972
5426	12	133190344	133274050
5827	12	133254192	133291577
192111	12	133277393	133309323
23141	12	133292254	133348451
2802	12	133335495	133415659
55743	12	133406937	133491459
100289635	12	133488019	133542908
7637	12	133603878	133649885
7699	12	133647005	133695566
101060200	12	133686111	133717059
7556	12	133697214	133746051
10795	12	133747995	133793698
647589	12	133784898	133822422
7278	13	19737910	19765992
93492	13	19987017	20145714
54737	13	20197787	20257599
55269	13	20238892	20367159
9205	13	20387621	20447776
7750	13	20521708	20675968
2700	13	20702394	20745524
2706	13	20751602	20778605
10804	13	20786101	20816534
51084	13	20967806	21110012
8100	13	21130585	21275576
53342	13	21266222	21307239
221143	13	21292036	21358095
64328	13	21341468	21486913
26524	13	21537175	21645722
10284	13	21704653	21733224
221150	13	21717734	21760741
78988	13	21740372	21763223
101928764	13	21850557	21881219
253832	13	21936710	22043508
221154	13	22056828	22188355
2254	13	22235215	22288640
6445	13	23745060	23909304
26278	13	23892962	24017867
55504	13	24134509	24260244
4285	13	24294328	24473587
542767	13	24453028	24476242
387911	13	24455238	24481145
221178	13	24543765	24891212
338872	13	24873686	24906669
143	13	24985069	25096948
101927375	13	25105702	25143519
479	13	25244549	25295923
56163	13	25328301	25464059
55835	13	25446412	25507027
5042	13	25660276	25682705
219287	13	25725817	25756426
9107	13	25810339	25871704
9818	13	25865222	25926561
51761	13	25936209	26609989
387914	13	26608735	26635198
6049	13	26776894	26806686
1024	13	26818262	26989375
10810	13	27121840	27273082
2835	13	27319337	27344922
219333	13	27630287	27756033
6144	13	27815692	27840705
387496	13	27834464	27857828
2971	13	27988681	28019846
219402	13	27999776	28034739
222484	13	28110048	28204720
51082	13	28184880	28251559
219409	13	28356780	28378089
3651	13	28484168	28510451
1045	13	28526205	28553505
646625	13	28542243	28572774
2322	13	28567411	28692904
255967	13	28700997	28879475
2321	13	28864483	29079265
51371	13	29223141	29263094
283537	13	29264217	29303150
23281	13	29384485	30090084
6541	13	30073551	30179825
5412	13	30328545	30434820
84056	13	30766767	30891624
3146	13	31022877	31201942
10208	13	31181830	31243687
241	13	31277615	31348565
84935	13	31470312	31509709
122046	13	31496834	31559639
10808	13	31700762	31747246
145173	13	31764112	31916413
122042	13	32303679	32387009
10129	13	32595269	32880794
646799	13	32867908	32896091
675	13	32879617	32983809
90634	13	32964860	33012490
10443	13	32996625	33126839
23047	13	33150564	33362158
101927403	13	33577204	33600580
9365	13	33580571	33650282
90627	13	33667272	34260932
5983	13	34382206	34550695
26960	13	35506424	36256874
4081	13	36037926	36062786
9201	13	36332789	36715514
54937	13	36732345	36798752
100526761	13	36732345	36881992
728591	13	36791179	36881992
23111	13	36865775	36954317
8900	13	36995257	37027019
400120	13	37238049	37281976
5994	13	37383339	37413740
4093	13	37408968	37504409
29880	13	37513907	37583504
11340	13	37564678	37593751
55578	13	37573449	37643850
122011	13	37667397	37689801
10631	13	38126719	38182981
7223	13	38200773	38453939
51569	13	38913942	38947143
341640	13	39251173	39471268
161003	13	39530062	39574996
80209	13	39574002	39622213
387921	13	39602448	39634246
10186	13	39907029	40187356
57511	13	40219764	40375802
2308	13	41119801	41250734
10240	13	41293432	41355347
10166	13	41353547	41396601
1997	13	41496055	41645544
11193	13	41624973	41668142
89890	13	41691709	41716936
84078	13	41755711	41778702
9617	13	41780505	41847731
79612	13	41875341	41961166
28984	13	42021542	42055013
23078	13	42130961	42545221
160851	13	42604172	42814352
11215	13	42836261	42907403
8600	13	43126872	43192149
144809	13	43345686	43375685
94240	13	43450524	43576407
29103	13	43587362	43693306
55068	13	43777335	44371116
160857	13	44400488	44463826
144811	13	44443420	44478068
79024	13	44707287	44745393
387923	13	44937978	44981850
8848	13	44996279	45160701
26747	13	45503384	45573613
55425	13	45553673	45617743
2963	13	45684631	45868240
386618	13	45756988	45785175
7178	13	45901005	45925505
253512	13	45950520	46002549
83548	13	46029030	46120833
220081	13	46105432	46199874
220082	13	46266446	46298694
283514	13	46344405	46435846
23091	13	46518600	46636896
1361	13	46617201	46705318
3936	13	46690058	46766459
220416	13	46776083	46860944
80183	13	46906136	46974177
23143	13	47117296	47337176
2098	13	47335391	47381423
3356	13	47395677	47481211
8803	13	48506791	48622125
55270	13	48601703	48631282
29079	13	48639864	48679277
9445	13	48797274	48846232
5925	13	48867883	49066026
10161	13	48975181	49028840
1102	13	49053099	49117341
57105	13	49217847	49293498
22862	13	49540048	49793915
2862	13	49784474	49806513
81602	13	49812047	49877622
81617	13	49872786	50028221
83852	13	50008429	50079139
51131	13	50059746	50113123
55213	13	50096082	50169742
115761	13	50192435	50218008
84650	13	50224812	50275627
3839	13	50263443	50377057
57213	13	50476842	50520626
10206	13	50561143	50602603
283518	13	50579390	50605058
220107	13	51276759	51427885
79621	13	51473814	51554596
220108	13	51786470	51868377
647174	13	51905168	51949555
26512	13	51917678	52037275
115825	13	52148484	52350935
79758	13	52320614	52389667
83446	13	52426117	52450372
540	13	52496805	52596181
440138	13	52576523	52613784
9724	13	52588827	52617736
341676	13	52628898	52713214
4752	13	52696779	52743996
55901	13	52924506	52990629
51028	13	52976737	53034798
26586	13	53019495	53060763
144983	13	53163750	53227931
10910	13	53216830	53272433
11061	13	53267399	53323947
5100	13	53408109	53432775
10562	13	53592876	53636196
122183	13	57705052	57728073
729233	13	57711622	57734643
729240	13	57718195	57741216
729246	13	57724766	57747787
729250	13	57731331	57754352
27253	13	58194238	58313445
81624	13	60229717	60748119
81550	13	60960591	61158013
64881	13	61973818	61999655
101927016	13	64396797	64417126
5101	13	66866966	67814468
57626	13	70264725	70692625
1602	13	72002098	72451330
440145	13	73272495	73311938
79866	13	73291981	73340328
22894	13	73319540	73366344
10464	13	73346202	73600592
688	13	73619114	73661676
11278	13	74250149	74718400
9882	13	75848809	76066782
170622	13	76089350	76121991
7347	13	76113616	76190156
4008	13	76184570	76444006
729420	13	76435174	76467948
115207	13	77444304	77470540
730249	13	77512694	77542777
1203	13	77556059	77586652
26224	13	77569389	77611331
23077	13	77608792	77911177
8796	13	78099809	78229398
100129307	13	78225511	78246536
122060	13	78261989	78348377
1910	13	78459616	78559664
5457	13	79163227	79187695
79596	13	79178421	79243314
64062	13	79875962	79990393
54602	13	80045259	80140212
101927216	13	80606827	80634465
10253	13	80900111	80925086
114798	13	84441340	84466528
84189	13	86356922	86383483
26050	13	88313931	88341871
2262	13	92040935	93529490
10082	13	93869078	95070274
1638	13	95081835	95141936
23483	13	95216308	95258511
160897	13	95244104	95296899
11166	13	95351876	95374389
10257	13	95662083	95963705
9071	13	96075853	96242010
22873	13	96220456	96306960
5611	13	96319393	96457243
55757	13	96443834	96715736
266722	13	96733093	97501816
27199	13	97627973	97656984
10150	13	97864549	98056374
5911	13	98076475	98130252
3843	13	98595914	98686550
10160	13	98784893	99112023
140432	13	98818039	98839521
8428	13	99092455	99239396
6564	13	99326055	99414929
23348	13	99435741	99748660
337867	13	99842679	100048753
2841	13	99896967	99920682
1880	13	99936789	99969749
9375	13	100143628	100226302
171425	13	100248919	100559388
85416	13	100605275	100634178
7546	13	100624026	100649019
5095	13	100731269	101192691
87769	13	101172418	101251046
84899	13	101246090	101337103
259232	13	101696130	102078813
9358	13	102094944	102383207
2259	13	102363205	103064124
7174	13	103239286	103341524
196541	13	103328097	103356871
643677	13	103371717	103421422
93081	13	103408460	103436168
79070	13	103426631	103461404
54841	13	103441399	103503888
100533467	13	103449496	103538351
2073	13	103488191	103538351
6555	13	103686348	103729196
267012	13	106108216	106153383
1948	13	107132079	107197388
55082	13	107185662	107230514
728215	13	107810879	108529460
3981	13	108849790	108880716
84945	13	108860763	108896603
10673	13	108911875	108970832
23026	13	109238500	109870355
8660	13	110396184	110448914
1282	13	110791310	110969496
1284	13	110949631	111175374
55647	13	111165413	111224071
55739	13	111257807	111302343
79587	13	111283757	111368480
3621	13	111354970	111383421
55608	13	111520887	111577454
8874	13	111757624	111968081
121793	13	111963015	112006594
6656	13	112711913	112736020
122258	13	113020649	113099009
10426	13	113129319	113252494
400165	13	113291358	113348811
23250	13	113334358	113551482
23263	13	113538692	113764053
2155	13	113750102	113784995
2159	13	113767113	113813843
8858	13	113802968	113836698
55795	13	113821853	113873335
8451	13	113852507	113929392
3916	13	113941436	113987746
79774	13	113968505	114028463
101928841	13	114044786	114078708
113622	13	114066260	114117839
55208	13	114100134	114155024
55002	13	114135308	114214544
7027	13	114229003	114305788
496	13	114293119	114322513
348013	13	114452191	114525225
2621	13	114513522	114577046
643365	13	114576610	114636485
22821	13	114737194	114908095
101929355	13	114951877	114998549
8881	13	114990320	115048150
65110	13	115037059	115081292
283489	13	115069965	115102803
440153	14	19367594	19388574
404785	14	19543365	19594942
641455	14	19973954	20030272
79334	14	20171063	20192491
441669	14	20205587	20226528
441670	14	20238482	20259423
390429	14	20285608	20306531
390431	14	20334427	20355371
79317	14	20378766	20399737
79544	14	20393767	20414842
81127	14	20433678	20454724
122740	14	20472420	20493352
390433	14	20492003	20512917
122742	14	20518204	20539142
390436	14	20575566	20596597
390437	14	20601895	20622821
390439	14	20655495	20676532
122748	14	20681869	20702861
390442	14	20700951	20721925
91875	14	20747290	20784153
57820	14	20769527	20811471
10038	14	20801773	20836063
7011	14	20823826	20892331
123103	14	20885866	20914354
55644	14	20905207	20933267
328	14	20913290	20935931
90809	14	20916012	20939637
4860	14	20927538	20956165
338879	14	20963696	20989314
390443	14	21014252	21039125
122651	14	21041051	21088037
493901	14	21048239	21069532
341799	14	21098855	21119850
6038	14	21142259	21178761
283	14	21142336	21172345
10876	14	21204099	21226539
64184	14	21226586	21249107
6039	14	21239210	21260626
6035	14	21259515	21281036
6037	14	21349562	21370507
6036	14	21413630	21434594
64745	14	21447432	21475194
29986	14	21457414	21480034
57447	14	21474922	21549098
122664	14	21488345	21510334
440163	14	21490979	21512944
84659	14	21500385	21522393
122665	14	21516052	21536516
55701	14	21528419	21568407
51222	14	21548205	21582863
643382	14	21557096	21581883
390445	14	21613096	21634184
3183	14	21667295	21747638
57096	14	21746136	21829460
11198	14	21809631	21862425
57680	14	21843353	21934276
84932	14	21917179	21955132
9878	14	21935335	21977319
56339	14	21956282	21989517
6297	14	21979231	22015337
26533	14	22027934	22048875
6955	14	22080057	23031075
26534	14	22092066	22112998
26686	14	22123297	22144238
6964	14	22881537	22945569
1603	14	23023807	23068143
63874	14	23057147	23091265
5018	14	23225731	23250998
9056	14	23232431	23299020
122704	14	23289088	23314246
4323	14	23295742	23326809
26020	14	23330822	23360789
161253	14	23342374	23366889
55147	14	23359854	23398396
10419	14	23379733	23408789
54930	14	23405437	23436352
84962	14	23430386	23461851
60686	14	23446110	23489375
5693	14	23475752	23514429
122706	14	23501376	23523269
64403	14	23506270	23536747
22985	14	23517773	23574823
55017	14	23554683	23579665
1053	14	23576515	23598820
23428	14	23584504	23662869
100507650	14	23697127	23753494
57594	14	23732844	23772862
90673	14	23754861	23782071
599	14	23765971	23800241
100529063	14	23765971	23805394
8106	14	23779397	23805394
51310	14	23805520	23832380
10278	14	23815609	23844842
64806	14	23832018	23855612
116173	14	23836017	23858981
4624	14	23839942	23888836
4625	14	23871947	23914870
25983	14	23928898	23957402
79178	14	23970969	24038790
85446	14	23980064	24035199
8906	14	24018777	24048754
84502	14	24027244	24058009
10202	14	24089324	24124848
10901	14	24412944	24448488
317749	14	24429083	24485617
728635	14	24466218	24530586
90668	14	24511206	24548937
9362	14	24530046	24557309
4901	14	24537902	24594223
5106	14	24553347	24583339
80344	14	24573906	24604451
161247	14	24590675	24612058
5720	14	24595295	24618176
51016	14	24598081	24620837
5721	14	24602574	24625855
55072	14	24606101	24639870
10379	14	24620422	24645774
9985	14	24631062	24659735
79711	14	24639425	24668124
10548	14	24648353	24676288
283629	14	24664753	24687568
29082	14	24668787	24693036
145553	14	24673143	24695276
100528064	14	24673143	24711576
4738	14	24676057	24711576
51292	14	24691633	24718448
26277	14	24693454	24722233
7051	14	24708159	24743115
5875	14	24724744	24750833
115817	14	24749804	24779039
161424	14	24759075	24787379
27141	14	24764393	24790576
56413	14	24769357	24791259
1241	14	24770705	24797242
196883	14	24777555	24814277
11035	14	24795227	24819242
4776	14	24824885	24858810
57523	14	24857992	24898494
643866	14	24885738	24908731
23351	14	24888882	24920548
56948	14	24898972	24922042
1215	14	24964712	24987471
1511	14	25032724	25055466
2999	14	25065686	25088926
3002	14	25090160	25113490
29091	14	25268860	25529095
4857	14	26905089	27077239
2290	14	29226278	29249483
5587	14	30035685	30406899
55632	14	31018329	31099046
23256	14	31081460	31215034
1690	14	31333741	31374285
29966	14	31352985	31505607
11154	14	31484312	31575656
25831	14	31559323	31687266
25938	14	31750994	31899788
112487	14	31905242	31936680
2856	14	31942150	31967151
80224	14	32020591	32340430
394	14	32535664	32638934
9472	14	32788479	33312268
64067	14	33394115	34283382
112399	14	34383421	34430284
171546	14	34892144	34941468
55837	14	34975135	35018943
58533	14	35020615	35109366
1073	14	35169588	35194029
11177	14	35211937	35354853
6729	14	35441901	35508773
283635	14	35504113	35562589
55012	14	35544678	35601868
9692	14	35581527	35753284
5687	14	35737811	35796680
4792	14	35860716	35883960
84684	14	35993248	36016260
253959	14	35997558	36288432
84312	14	36285524	36351169
51562	14	36757764	36799882
253970	14	36932493	36992990
7080	14	36975602	37000894
26257	14	37039216	37061786
5083	14	37116773	37157012
89874	14	37137126	37651865
145282	14	37657118	38030464
3169	14	38048757	38074325
319089	14	38054941	38228563
6751	14	38667204	38692268
161198	14	38713205	38735575
10484	14	39491123	39582447
8487	14	39573488	39616177
122553	14	39607015	39649634
5411	14	39634387	39662422
117153	14	39693125	39732575
4253	14	39724476	39830397
254170	14	39855577	39911704
145581	14	42066764	42383752
84075	14	44963352	44986499
122525	14	45356433	45386460
54813	14	45383527	45441179
23116	14	45421416	45553634
55015	14	45543302	45594804
2287	14	45574802	45613732
57697	14	45595136	45680093
55320	14	45662393	45732714
140801	14	47110213	47131041
161357	14	47298826	48154157
6235	14	50033390	50063134
122769	14	50055383	50091390
6166	14	50075406	50097403
4247	14	50077460	50100199
55172	14	50081892	50111948
5427	14	50100270	50165098
122773	14	50149823	50229870
23588	14	50224787	50259856
9147	14	50240528	50329763
382	14	50349736	50373772
79609	14	50562967	50593626
6655	14	50573846	50708596
79944	14	50694285	50788947
27109	14	50768256	50812359
8814	14	50786122	50893179
11183	14	50875211	51009376
51062	14	50989800	51109786
60485	14	51090298	51145071
51199	14	51176481	51307839
145447	14	51328878	51381688
5836	14	51361935	51421248
114088	14	51431979	51572422
81542	14	51696886	51734373
122786	14	51945819	52207445
54331	14	52317022	52446518
51637	14	52446228	52481420
22795	14	52461520	52545949
5729	14	52724310	52753808
5732	14	52771016	52805324
57544	14	52887308	53029301
283554	14	53009866	53114431
